year,tmID,W_team_post,L_team_post,franchID,confID,rank,playoff,firstRound,semis,finals,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,won_team,lost_team,GP,homeW,homeL,awayW,awayL,confW,confL,min,attend,arena,coachID,stint,won_coach,lost_coach,post_wins,post_losses,round,series,tmIDWinner,tmIDLoser,W_series,L_series,playerID,CBE_Sum,bioID,height,weight,birthDate,award_player,award_coach
2,HOU,6.0,0.0,HOU,WE,2.0,Y,W,W,W,Houston Comets,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,196077.0,Compaq Center,chancva99w,0,27.0,5.0,6.0,0.0,F,G,HOU,NYL,2.0,0.0,arcaija01w,0.3817809621289662,arcaija01w,71.0,147,1969-04-11,,
3,HOU,0.0,2.0,HOU,WE,4.0,Y,L,N,N,Houston Comets,747.0,1908.0,415.0,539.0,138.0,435.0,348.0,710.0,1058.0,426.0,509.0,251.0,436.0,95.0,2047.0,740.0,1883.0,362.0,504.0,152.0,456.0,297.0,685.0,982.0,452.0,561.0,248.0,433.0,120.0,1994.0,19.0,13.0,32.0,11.0,5.0,8.0,8.0,13.0,8.0,6450.0,181115.0,Compaq Center,chancva99w,0,19.0,13.0,0.0,2.0,,,,,,,arcaija01w,0.502415611047152,arcaija01w,71.0,147,1969-04-11,Most Improved Player,
4,HOU,1.0,2.0,HOU,WE,2.0,Y,L,N,N,Houston Comets,755.0,1778.0,453.0,585.0,109.0,332.0,299.0,702.0,1001.0,450.0,467.0,260.0,455.0,126.0,2072.0,705.0,1880.0,331.0,452.0,151.0,489.0,309.0,664.0,973.0,446.0,606.0,262.0,464.0,71.0,1892.0,24.0,8.0,32.0,14.0,2.0,10.0,6.0,16.0,5.0,6425.0,188648.0,Compaq Center,chancva99w,0,24.0,8.0,1.0,2.0,,,,,,,arcaija01w,0.4881695471497143,arcaija01w,71.0,147,1969-04-11,,
6,HOU,,,HOU,WE,6.0,Y,N,N,N,Houston Comets,798.0,1933.0,458.0,615.0,123.0,358.0,311.0,724.0,1035.0,451.0,555.0,242.0,484.0,107.0,2177.0,834.0,2008.0,391.0,531.0,152.0,434.0,335.0,720.0,1055.0,539.0,655.0,258.0,471.0,129.0,2211.0,13.0,21.0,34.0,9.0,8.0,4.0,13.0,7.0,15.0,6850.0,137455.0,Toyota Center,chancva99w,0,13.0,21.0,0.0,0.0,,,,,,,arcaija01w,0.4807838505031307,arcaija01w,71.0,147,1969-04-11,,
2,HOU,6.0,0.0,HOU,WE,2.0,Y,W,W,W,Houston Comets,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,196077.0,Compaq Center,chancva99w,0,27.0,5.0,6.0,0.0,FR,D,HOU,SAC,2.0,0.0,gibsoke01w,0.3157894736842105,gibsoke01w,70.0,136,1976-11-10,,
2,HOU,6.0,0.0,HOU,WE,2.0,Y,W,W,W,Houston Comets,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,196077.0,Compaq Center,chancva99w,0,27.0,5.0,6.0,0.0,CF,E,HOU,LAS,2.0,0.0,gibsoke01w,0.3157894736842105,gibsoke01w,70.0,136,1976-11-10,,
2,HOU,6.0,0.0,HOU,WE,2.0,Y,W,W,W,Houston Comets,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,196077.0,Compaq Center,chancva99w,0,27.0,5.0,6.0,0.0,F,G,HOU,NYL,2.0,0.0,gibsoke01w,0.3157894736842105,gibsoke01w,70.0,136,1976-11-10,,
3,HOU,0.0,2.0,HOU,WE,4.0,Y,L,N,N,Houston Comets,747.0,1908.0,415.0,539.0,138.0,435.0,348.0,710.0,1058.0,426.0,509.0,251.0,436.0,95.0,2047.0,740.0,1883.0,362.0,504.0,152.0,456.0,297.0,685.0,982.0,452.0,561.0,248.0,433.0,120.0,1994.0,19.0,13.0,32.0,11.0,5.0,8.0,8.0,13.0,8.0,6450.0,181115.0,Compaq Center,chancva99w,0,19.0,13.0,0.0,2.0,,,,,,,gibsoke01w,0.2707419590643274,gibsoke01w,70.0,136,1976-11-10,,
4,HOU,1.0,2.0,HOU,WE,2.0,Y,L,N,N,Houston Comets,755.0,1778.0,453.0,585.0,109.0,332.0,299.0,702.0,1001.0,450.0,467.0,260.0,455.0,126.0,2072.0,705.0,1880.0,331.0,452.0,151.0,489.0,309.0,664.0,973.0,446.0,606.0,262.0,464.0,71.0,1892.0,24.0,8.0,32.0,14.0,2.0,10.0,6.0,16.0,5.0,6425.0,188648.0,Compaq Center,chancva99w,0,24.0,8.0,1.0,2.0,,,,,,,gibsoke01w,0.2614125137723536,gibsoke01w,70.0,136,1976-11-10,,
2,HOU,6.0,0.0,HOU,WE,2.0,Y,W,W,W,Houston Comets,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,196077.0,Compaq Center,chancva99w,0,27.0,5.0,6.0,0.0,FR,D,HOU,SAC,2.0,0.0,hendene01w,0.0,hendene01w,68.0,144,1973-02-28,,
2,HOU,6.0,0.0,HOU,WE,2.0,Y,W,W,W,Houston Comets,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,196077.0,Compaq Center,chancva99w,0,27.0,5.0,6.0,0.0,CF,E,HOU,LAS,2.0,0.0,hendene01w,0.0,hendene01w,68.0,144,1973-02-28,,
2,HOU,6.0,0.0,HOU,WE,2.0,Y,W,W,W,Houston Comets,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,196077.0,Compaq Center,chancva99w,0,27.0,5.0,6.0,0.0,F,G,HOU,NYL,2.0,0.0,hendene01w,0.0,hendene01w,68.0,144,1973-02-28,,
2,HOU,6.0,0.0,HOU,WE,2.0,Y,W,W,W,Houston Comets,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,196077.0,Compaq Center,chancva99w,0,27.0,5.0,6.0,0.0,FR,D,HOU,SAC,2.0,0.0,jacksta01w,0.2448377581120944,jacksta01w,75.0,179,1962-12-03,,
2,HOU,6.0,0.0,HOU,WE,2.0,Y,W,W,W,Houston Comets,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,196077.0,Compaq Center,chancva99w,0,27.0,5.0,6.0,0.0,CF,E,HOU,LAS,2.0,0.0,jacksta01w,0.2448377581120944,jacksta01w,75.0,179,1962-12-03,,
2,HOU,6.0,0.0,HOU,WE,2.0,Y,W,W,W,Houston Comets,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,196077.0,Compaq Center,chancva99w,0,27.0,5.0,6.0,0.0,F,G,HOU,NYL,2.0,0.0,jacksta01w,0.2448377581120944,jacksta01w,75.0,179,1962-12-03,,
3,HOU,0.0,2.0,HOU,WE,4.0,Y,L,N,N,Houston Comets,747.0,1908.0,415.0,539.0,138.0,435.0,348.0,710.0,1058.0,426.0,509.0,251.0,436.0,95.0,2047.0,740.0,1883.0,362.0,504.0,152.0,456.0,297.0,685.0,982.0,452.0,561.0,248.0,433.0,120.0,1994.0,19.0,13.0,32.0,11.0,5.0,8.0,8.0,13.0,8.0,6450.0,181115.0,Compaq Center,chancva99w,0,19.0,13.0,0.0,2.0,,,,,,,jacksta01w,0.3113329062053684,jacksta01w,75.0,179,1962-12-03,,
2,HOU,6.0,0.0,HOU,WE,2.0,Y,W,W,W,Houston Comets,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,196077.0,Compaq Center,chancva99w,0,27.0,5.0,6.0,0.0,FR,D,HOU,SAC,2.0,0.0,johnsti01w,0.3071324599708879,johnsti01w,76.0,240,1975-12-27,,
2,HOU,6.0,0.0,HOU,WE,2.0,Y,W,W,W,Houston Comets,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,196077.0,Compaq Center,chancva99w,0,27.0,5.0,6.0,0.0,CF,E,HOU,LAS,2.0,0.0,johnsti01w,0.3071324599708879,johnsti01w,76.0,240,1975-12-27,,
2,HOU,6.0,0.0,HOU,WE,2.0,Y,W,W,W,Houston Comets,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,196077.0,Compaq Center,chancva99w,0,27.0,5.0,6.0,0.0,F,G,HOU,NYL,2.0,0.0,johnsti01w,0.3071324599708879,johnsti01w,76.0,240,1975-12-27,,
3,HOU,0.0,2.0,HOU,WE,4.0,Y,L,N,N,Houston Comets,747.0,1908.0,415.0,539.0,138.0,435.0,348.0,710.0,1058.0,426.0,509.0,251.0,436.0,95.0,2047.0,740.0,1883.0,362.0,504.0,152.0,456.0,297.0,685.0,982.0,452.0,561.0,248.0,433.0,120.0,1994.0,19.0,13.0,32.0,11.0,5.0,8.0,8.0,13.0,8.0,6450.0,181115.0,Compaq Center,chancva99w,0,19.0,13.0,0.0,2.0,,,,,,,johnsti01w,0.3217209918902058,johnsti01w,76.0,240,1975-12-27,,
4,HOU,1.0,2.0,HOU,WE,2.0,Y,L,N,N,Houston Comets,755.0,1778.0,453.0,585.0,109.0,332.0,299.0,702.0,1001.0,450.0,467.0,260.0,455.0,126.0,2072.0,705.0,1880.0,331.0,452.0,151.0,489.0,309.0,664.0,973.0,446.0,606.0,262.0,464.0,71.0,1892.0,24.0,8.0,32.0,14.0,2.0,10.0,6.0,16.0,5.0,6425.0,188648.0,Compaq Center,chancva99w,0,24.0,8.0,1.0,2.0,,,,,,,johnsti01w,0.3572209475587057,johnsti01w,76.0,240,1975-12-27,,
5,HOU,1.0,2.0,HOU,WE,2.0,N,L,N,N,Houston Comets,828.0,1916.0,473.0,600.0,115.0,344.0,266.0,764.0,1030.0,465.0,490.0,231.0,450.0,129.0,2244.0,824.0,2030.0,325.0,448.0,169.0,500.0,298.0,708.0,1006.0,516.0,634.0,227.0,430.0,122.0,2142.0,20.0,14.0,34.0,14.0,3.0,6.0,11.0,14.0,10.0,6825.0,150203.0,Compaq Center,chancva99w,0,20.0,14.0,1.0,2.0,,,,,,,johnsti01w,0.3445173819782215,johnsti01w,76.0,240,1975-12-27,,
7,SEA,1.0,2.0,SEA,WE,2.0,Y,L,N,N,Seattle Storm,906.0,2066.0,544.0,688.0,142.0,429.0,323.0,776.0,1099.0,520.0,657.0,201.0,516.0,158.0,2498.0,892.0,2163.0,490.0,646.0,133.0,419.0,334.0,686.0,1020.0,568.0,691.0,267.0,438.0,154.0,2407.0,20.0,14.0,34.0,14.0,3.0,6.0,11.0,13.0,9.0,6825.0,151150.0,KeyArena at Seattle Center,donovan99w,0,20.0,14.0,1.0,2.0,,,,,,,johnsti01w,0.3404623904310621,johnsti01w,76.0,240,1975-12-27,,
2,HOU,6.0,0.0,HOU,WE,2.0,Y,W,W,W,Houston Comets,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,196077.0,Compaq Center,chancva99w,0,27.0,5.0,6.0,0.0,FR,D,HOU,SAC,2.0,0.0,lassiam01w,0.0,lassiam01w,73.0,160,1979-06-09,,
2,HOU,6.0,0.0,HOU,WE,2.0,Y,W,W,W,Houston Comets,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,196077.0,Compaq Center,chancva99w,0,27.0,5.0,6.0,0.0,CF,E,HOU,LAS,2.0,0.0,lassiam01w,0.0,lassiam01w,73.0,160,1979-06-09,,
2,HOU,6.0,0.0,HOU,WE,2.0,Y,W,W,W,Houston Comets,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,196077.0,Compaq Center,chancva99w,0,27.0,5.0,6.0,0.0,F,G,HOU,NYL,2.0,0.0,lassiam01w,0.0,lassiam01w,73.0,160,1979-06-09,,
3,HOU,0.0,2.0,HOU,WE,4.0,Y,L,N,N,Houston Comets,747.0,1908.0,415.0,539.0,138.0,435.0,348.0,710.0,1058.0,426.0,509.0,251.0,436.0,95.0,2047.0,740.0,1883.0,362.0,504.0,152.0,456.0,297.0,685.0,982.0,452.0,561.0,248.0,433.0,120.0,1994.0,19.0,13.0,32.0,11.0,5.0,8.0,8.0,13.0,8.0,6450.0,181115.0,Compaq Center,chancva99w,0,19.0,13.0,0.0,2.0,,,,,,,lassiam01w,0.3556280587275693,lassiam01w,73.0,160,1979-06-09,,
5,MIN,1.0,2.0,MIN,WE,4.0,Y,L,N,N,Minnesota Lynx,875.0,1978.0,450.0,624.0,180.0,524.0,361.0,718.0,1079.0,580.0,634.0,242.0,558.0,101.0,2380.0,878.0,2067.0,473.0,633.0,141.0,446.0,337.0,652.0,989.0,528.0,666.0,271.0,471.0,126.0,2370.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,14.0,10.0,6850.0,120253.0,Target Center,mcconsu01w,0,18.0,16.0,1.0,2.0,,,,,,,lassiam01w,0.27937562717278,lassiam01w,73.0,160,1979-06-09,,
6,MIN,0.0,2.0,MIN,WE,3.0,N,L,N,N,Minnesota Lynx,767.0,1900.0,454.0,640.0,177.0,542.0,332.0,724.0,1056.0,526.0,660.0,257.0,613.0,139.0,2165.0,804.0,1972.0,490.0,669.0,92.0,330.0,323.0,713.0,1036.0,508.0,676.0,333.0,502.0,133.0,2190.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,12.0,10.0,6850.0,125097.0,Target Center,mcconsu01w,0,18.0,16.0,0.0,2.0,,,,,,,lassiam01w,0.2900228527124636,lassiam01w,73.0,160,1979-06-09,,Coach of the Year
3,SEA,,,SEA,WE,8.0,Y,N,N,N,Seattle Storm,689.0,1821.0,415.0,606.0,128.0,412.0,306.0,585.0,891.0,412.0,605.0,273.0,431.0,127.0,1921.0,753.0,1750.0,417.0,559.0,125.0,325.0,296.0,756.0,1052.0,492.0,588.0,228.0,519.0,127.0,2048.0,10.0,22.0,32.0,5.0,11.0,5.0,11.0,6.0,15.0,6550.0,95257.0,KeyArena at Seattle Center,dunnli99wc,0,10.0,22.0,0.0,0.0,,,,,,,lassiam01w,0.3556280587275693,lassiam01w,73.0,160,1979-06-09,,
4,SEA,0.0,2.0,SEA,WE,4.0,N,L,N,N,Seattle Storm,794.0,1948.0,418.0,543.0,182.0,506.0,362.0,633.0,995.0,514.0,623.0,282.0,477.0,151.0,2188.0,783.0,1818.0,435.0,587.0,102.0,342.0,307.0,662.0,969.0,488.0,563.0,254.0,531.0,125.0,2103.0,17.0,15.0,32.0,10.0,6.0,7.0,9.0,10.0,11.0,6450.0,111774.0,KeyArena at Seattle Center,donovan99w,0,18.0,14.0,0.0,2.0,,,,,,,lassiam01w,0.2539009858855238,lassiam01w,73.0,160,1979-06-09,,
2,HOU,6.0,0.0,HOU,WE,2.0,Y,W,W,W,Houston Comets,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,196077.0,Compaq Center,chancva99w,0,27.0,5.0,6.0,0.0,FR,D,HOU,SAC,2.0,0.0,stafftr01w,0.0,stafftr01w,73.0,180,1970-11-11,,
2,HOU,6.0,0.0,HOU,WE,2.0,Y,W,W,W,Houston Comets,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,196077.0,Compaq Center,chancva99w,0,27.0,5.0,6.0,0.0,CF,E,HOU,LAS,2.0,0.0,stafftr01w,0.0,stafftr01w,73.0,180,1970-11-11,,
2,HOU,6.0,0.0,HOU,WE,2.0,Y,W,W,W,Houston Comets,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,196077.0,Compaq Center,chancva99w,0,27.0,5.0,6.0,0.0,F,G,HOU,NYL,2.0,0.0,stafftr01w,0.0,stafftr01w,73.0,180,1970-11-11,,
3,MIA,1.0,2.0,MIA,EA,3.0,N,L,N,N,Miami Sol,754.0,1826.0,356.0,469.0,93.0,295.0,292.0,651.0,943.0,467.0,602.0,300.0,448.0,153.0,1957.0,679.0,1725.0,420.0,588.0,120.0,395.0,301.0,667.0,968.0,388.0,538.0,259.0,512.0,87.0,1898.0,20.0,12.0,32.0,10.0,6.0,10.0,6.0,14.0,7.0,6575.0,141717.0,AmericanAirlines Arena,rothsro99w,0,20.0,12.0,1.0,2.0,,,,,,,stafftr01w,0.4383561643835616,stafftr01w,73.0,180,1970-11-11,,
2,HOU,6.0,0.0,HOU,WE,2.0,Y,W,W,W,Houston Comets,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,196077.0,Compaq Center,chancva99w,0,27.0,5.0,6.0,0.0,FR,D,HOU,SAC,2.0,0.0,thompti01w,0.6743330266789328,thompti01w,74.0,178,1975-02-10,All-Star Game Most Valuable Player,
2,HOU,6.0,0.0,HOU,WE,2.0,Y,W,W,W,Houston Comets,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,196077.0,Compaq Center,chancva99w,0,27.0,5.0,6.0,0.0,CF,E,HOU,LAS,2.0,0.0,thompti01w,0.6743330266789328,thompti01w,74.0,178,1975-02-10,All-Star Game Most Valuable Player,
2,HOU,6.0,0.0,HOU,WE,2.0,Y,W,W,W,Houston Comets,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,196077.0,Compaq Center,chancva99w,0,27.0,5.0,6.0,0.0,F,G,HOU,NYL,2.0,0.0,thompti01w,0.6743330266789328,thompti01w,74.0,178,1975-02-10,All-Star Game Most Valuable Player,
3,HOU,0.0,2.0,HOU,WE,4.0,Y,L,N,N,Houston Comets,747.0,1908.0,415.0,539.0,138.0,435.0,348.0,710.0,1058.0,426.0,509.0,251.0,436.0,95.0,2047.0,740.0,1883.0,362.0,504.0,152.0,456.0,297.0,685.0,982.0,452.0,561.0,248.0,433.0,120.0,1994.0,19.0,13.0,32.0,11.0,5.0,8.0,8.0,13.0,8.0,6450.0,181115.0,Compaq Center,chancva99w,0,19.0,13.0,0.0,2.0,,,,,,,thompti01w,0.6819940995463629,thompti01w,74.0,178,1975-02-10,,
4,HOU,1.0,2.0,HOU,WE,2.0,Y,L,N,N,Houston Comets,755.0,1778.0,453.0,585.0,109.0,332.0,299.0,702.0,1001.0,450.0,467.0,260.0,455.0,126.0,2072.0,705.0,1880.0,331.0,452.0,151.0,489.0,309.0,664.0,973.0,446.0,606.0,262.0,464.0,71.0,1892.0,24.0,8.0,32.0,14.0,2.0,10.0,6.0,16.0,5.0,6425.0,188648.0,Compaq Center,chancva99w,0,24.0,8.0,1.0,2.0,,,,,,,thompti01w,0.6577679294821127,thompti01w,74.0,178,1975-02-10,,
5,HOU,1.0,2.0,HOU,WE,2.0,N,L,N,N,Houston Comets,828.0,1916.0,473.0,600.0,115.0,344.0,266.0,764.0,1030.0,465.0,490.0,231.0,450.0,129.0,2244.0,824.0,2030.0,325.0,448.0,169.0,500.0,298.0,708.0,1006.0,516.0,634.0,227.0,430.0,122.0,2142.0,20.0,14.0,34.0,14.0,3.0,6.0,11.0,14.0,10.0,6825.0,150203.0,Compaq Center,chancva99w,0,20.0,14.0,1.0,2.0,,,,,,,thompti01w,0.6450199922861225,thompti01w,74.0,178,1975-02-10,,
6,HOU,,,HOU,WE,6.0,Y,N,N,N,Houston Comets,798.0,1933.0,458.0,615.0,123.0,358.0,311.0,724.0,1035.0,451.0,555.0,242.0,484.0,107.0,2177.0,834.0,2008.0,391.0,531.0,152.0,434.0,335.0,720.0,1055.0,539.0,655.0,258.0,471.0,129.0,2211.0,13.0,21.0,34.0,9.0,8.0,4.0,13.0,7.0,15.0,6850.0,137455.0,Toyota Center,chancva99w,0,13.0,21.0,0.0,0.0,,,,,,,thompti01w,0.6500562907536065,thompti01w,74.0,178,1975-02-10,,
7,HOU,2.0,3.0,HOU,WE,3.0,Y,W,L,N,Houston Comets,860.0,1920.0,527.0,690.0,62.0,205.0,276.0,684.0,960.0,467.0,581.0,246.0,425.0,105.0,2309.0,848.0,1944.0,419.0,559.0,148.0,423.0,274.0,687.0,961.0,541.0,685.0,197.0,481.0,111.0,2263.0,19.0,15.0,34.0,11.0,6.0,8.0,9.0,11.0,11.0,6875.0,120676.0,Toyota Center,chancva99w,0,19.0,15.0,2.0,3.0,FR,C,HOU,SEA,2.0,1.0,thompti01w,0.6111896576325612,thompti01w,74.0,178,1975-02-10,,
8,HOU,0.0,2.0,HOU,WE,3.0,N,L,N,N,Houston Comets,928.0,2098.0,482.0,678.0,169.0,472.0,303.0,822.0,1125.0,532.0,617.0,252.0,566.0,84.0,2507.0,928.0,2232.0,445.0,615.0,148.0,496.0,337.0,787.0,1124.0,526.0,705.0,298.0,519.0,89.0,2449.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,11.0,9.0,6925.0,130586.0,Toyota Center,thompka99w,0,11.0,3.0,1.0,2.0,,,,,,,thompti01w,0.6234252894650195,thompti01w,74.0,178,1975-02-10,WNBA All-Decade Team,
9,HOU,,,HOU,WE,5.0,N,N,N,N,Houston Comets,915.0,2149.0,554.0,721.0,126.0,365.0,374.0,770.0,1144.0,558.0,655.0,289.0,633.0,109.0,2510.0,924.0,2190.0,578.0,719.0,202.0,581.0,342.0,721.0,1063.0,588.0,677.0,310.0,568.0,160.0,2628.0,13.0,21.0,34.0,7.0,10.0,6.0,11.0,10.0,12.0,6800.0,138816.0,Toyota Center,thompka99w,0,13.0,21.0,0.0,0.0,,,,,,,thompti01w,0.6305862692867543,thompti01w,74.0,178,1975-02-10,,
10,LAS,3.0,3.0,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,954.0,2248.0,539.0,717.0,151.0,485.0,386.0,896.0,1282.0,613.0,713.0,251.0,608.0,216.0,2598.0,888.0,2310.0,562.0,751.0,185.0,547.0,359.0,768.0,1127.0,513.0,717.0,303.0,523.0,141.0,2523.0,20.0,14.0,34.0,12.0,5.0,8.0,9.0,12.0,8.0,7000.0,161639.0,Staples Center,coopemi01w,0,20.0,14.0,3.0,3.0,FR,B,LAS,SEA,2.0,1.0,thompti01w,0.6309742629538375,thompti01w,74.0,178,1975-02-10,,
